ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1084921-999-227,1,8,2022,1,23,52,3,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,1,0,0,0,0,0,0,0,0,0,1,2,JUAN PABLO II,LICENCIADO ADOLFO RUÍZ CORTINES,,-102.3223721,21.87137823,1988
1084921-999-228,1,8,2022,1,2,20,5,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,21,0,1,0,0,0,0,0,0,0,0,0,1,2,PASEO DE LA SOLEDAD,MISIÓN DE LA SOLEDAD,,-102.3164203,21.92977372,1989
1084921-999-229,1,8,2022,1,13,45,8,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2,LAS AMÉRICAS,REPÚBLICA DEL PERÚ,,-102.3033933,21.86479355,1990
1084918-999-84,1,5,2022,1,13,0,18,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,84,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN FRANCISCO DE LOS VIVEROS,PASO HONDO,,-102.2473608,21.87993642,1991
1084921-999-230,1,8,2022,1,16,52,17,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES SUR,NAYARIT,,-102.2798458,21.85998684,1992
1084921-999-231,1,8,2022,1,11,10,18,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,39,0,1,0,0,0,0,0,0,0,0,0,1,2,A ZACATECAS,LUIS DONALDO COLOSIO,,-102.29140100000001,21.92378096,1993
1084921-999-232,1,8,2022,1,10,50,20,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,50,0,1,0,1,0,0,0,0,0,0,0,2,2,A SAN LUÍS POTOSÍ,PRÓCERES DE LA ENSEÑANZA,,-102.23264209999999,21.86359861,1994
1084921-999-233,1,8,2022,1,16,30,20,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,GUADALUPE GONZÁLEZ,,-102.3161563,21.90363651,1995
1084921-999-234,1,8,2022,1,23,10,20,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,ALBÉNIZ,HEROICO COLEGIO MILITAR,,-102.2760168,21.891289399999998,1996
1084921-999-235,1,8,2022,1,18,0,21,7,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,1,0,0,0,0,0,0,0,0,0,1,2,5 DE MAYO,LARREÁTEGUI,,-102.2974119,21.8856622,1997
1084921-999-236,1,8,2022,1,19,30,21,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,51,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2697483,21.89539719,1998
1084921-999-237,1,8,2022,1,10,25,22,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,24,0,1,0,0,0,0,0,0,0,0,0,1,2,MARIANO HIDALGO,KABÁH,,-102.2578896,21.85848437,1999
1084921-999-238,1,8,2022,1,21,22,22,1,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO ADOLFO RUÍZ CORTINES,CIUDAD GUZMÁN,,-102.33068309999999,21.87288271,2000
1084921-999-239,1,8,2022,1,6,36,24,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196740000002,21.91544366,2001
1084921-999-24,1,8,2022,1,14,30,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,PANTALEÓN VALTIERRA,GUADALUPE GONZÁLEZ,,-102.31837,21.90953606,2002
1084921-999-240,1,8,2022,1,12,50,24,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,18,0,1,0,0,0,0,0,0,0,0,0,1,2,FEDERICO MÉNDEZ,PERICO,,-102.25187120000001,21.93176393,2003
1084921-999-241,1,8,2022,1,21,22,26,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.2919744,21.91542854,2004
1084921-999-242,1,8,2022,1,15,50,28,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2,MARIANO ESCOBEDO,AGUASCALIENTES SUR,,-102.2728912,21.86002628,2005
1084921-999-243,1,8,2022,1,7,40,29,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,46,0,1,0,0,0,0,0,0,0,0,0,1,2,NAZARIO ORTIZ GARZA,MIGUEL DE CERVANTES SAAVEDRA,,-102.2772992,21.89690763,2006
1084921-999-244,1,8,2022,1,9,20,31,3,1,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,5,9,68,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES - JALPA,,AGUASCALIENTES - JALPA,-102.35486879999999,21.87924356,2007
1084921-999-245,1,8,2022,1,15,0,31,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,24,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,CONVENCIÓN DE 1914 NORTE,,-102.29263309999999,21.90061938,2008
1084921-999-246,1,8,2022,1,7,0,2,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA DE OJOCALIENTE,HACIENDA LAS AMARILLAS,,-102.2477335,21.88841969,2009
1084921-999-247,1,8,2022,1,22,0,2,2,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,LUIS DONALDO COLOSIO,,-102.29160309999999,21.92344419,2010
1084921-999-248,1,8,2022,1,22,35,3,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,CHICHIMECO,,-102.2814085,21.87719588,2011
1084921-999-249,1,8,2022,1,19,39,4,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,68,0,0,0,0,0,0,0,0,0,0,0,0,3,SALUD,SALUD,,-102.2421433,21.86930882,2012
1084921-999-25,1,8,2022,1,20,15,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,QUINTA,AGUASCALIENTES SUR,,-102.3007092,21.86056375,2013
1084921-999-250,1,8,2022,1,2,30,5,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,UVA,,-102.2793683,21.9151033,2014
1084921-999-251,1,8,2022,1,17,30,5,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LA CRUZ,OLIVOS,,-102.2749073,21.87359928,2015
1084921-999-252,1,8,2022,1,16,0,9,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,ALAMEDA,28 DE AGOSTO,,-102.2806603,21.88284342,2016
1084921-999-253,1,8,2022,1,12,0,11,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO JUAN DE TOLOSA,FUENTE DE LAS CIBELES,,-102.2843931,21.86495526,2017
1084921-999-254,1,8,2022,1,22,50,12,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MIGUEL BARRAGÁN,GENERAL ENRIQUE ESTRADA,,-102.2904156,21.89353192,2018
1084921-999-255,1,8,2022,1,0,5,13,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE,LIBERTAD,,-102.3004384,21.88380131,2019
1084921-999-256,1,8,2022,1,12,52,14,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TECNOLÓGICO,,-102.2445291,21.86773971,2020
1084921-999-257,1,8,2022,1,7,2,19,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,PAULINO N. MARTÍ,,-102.2810071,21.91499431,2021
1084921-999-258,1,8,2022,1,21,15,22,1,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,POLIDUCTO,,-102.2628827,21.92971851,2022
1084921-999-259,1,8,2022,1,2,50,27,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,SIGLO XXI,,-102.269313,21.85215415,2023
1084921-999-26,1,8,2022,1,20,30,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,ARROYO DEL MOLINO NORTE,,-102.291001,21.93532754,2024
1084921-999-260,1,8,2022,1,20,15,27,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL REY,MARIANO HIDALGO,,-102.2514228,21.84986892,2025
1084918-999-98,1,5,2022,1,6,10,22,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN FRANCISCO DE LOS VIVEROS,EL VARAL,,-102.2469783,21.88007496,2026
1084921-999-262,1,8,2022,1,17,20,16,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAZA NAYARIT,NAYARIT,,-102.2798439,21.863996399999998,2027
1084921-999-263,1,8,2022,1,12,25,29,1,1,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,5,9,46,0,0,0,0,0,0,0,1,0,0,0,1,2,LICENCIADO ADOLFO RUÍZ CORTINES,PASEO DEL RÍO,,-102.319616,21.87119274,2028
1084920-999-135,1,7,2022,1,0,15,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,RODOLFO LANDEROS GALLEGOS,,-102.24827900000001,21.90367772,2029
1084921-999-28,1,8,2022,1,3,30,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSE MARIA CHAVEZ,JOSÉ MARÍA CHÁVEZ,,-102.28881109999999,21.83251949,2030
1084921-999-29,1,8,2022,1,14,10,6,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,ERMITA DE SAN SEBASTIÁN,,-102.26016130000001,21.93138558,2031
1084921-999-3,1,8,2022,1,22,40,1,1,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,8,27,0,1,0,0,0,0,0,0,0,0,0,1,2,PENSIÓN MUNICIPAL - LOS PARGA,,PENSIÓN MUNICIPAL - LOS PARGA,-102.2690573,21.83415811,2032
1084921-999-30,1,8,2022,1,14,15,6,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,FRENTE A CAPITTALA,,-102.27294930000001,21.93502476,2033
1084921-999-31,1,8,2022,1,16,20,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,43,0,0,0,1,0,0,0,0,0,0,0,1,2,JOSÉ MARÍA CHÁVEZ,AVENIDA CENTRAL DE ABASTOS,,-102.28870699999999,21.8325335,2034
1084921-999-32,1,8,2022,1,21,30,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,JUAN PIÑON VALENZUELA,EUGENIO GARZA SADA,-102.3391589,21.92774869,2035
1084921-999-33,1,8,2022,1,16,52,7,7,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROICO COLEGIO MILITAR,ALAMEDA,,-102.2744692,21.88392995,2036
1084921-999-34,1,8,2022,1,19,30,7,7,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,OJUELOS - AGUASCALIENTES,,OJUELOS - AGUASCALIENTES,-102.2217279,21.86043603,2037
1084921-999-35,1,8,2022,1,23,40,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL EMILIANO ZAPATA,ANTONIO ARIAS BERNAL,,-102.3037525,21.88236174,2038
1084921-999-36,1,8,2022,1,2,35,8,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,DATILERA,DATILERA,,-102.23308409999999,21.88785926,2039
1084921-999-37,1,8,2022,1,11,20,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,VISTAHERMOSA,,-102.31473940000001,21.88572975,2040
1084921-999-38,1,8,2022,1,14,30,9,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196740000002,21.91544366,2041
1084921-999-39,1,8,2022,1,16,30,9,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,DELICIAS,,-102.2818733,21.86978968,2042
1084921-999-4,1,8,2022,1,17,0,10,3,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,30,0,1,0,0,0,0,0,0,0,0,0,1,2,16 DE SEPTIEMBRE,JUAN DE MONTORO,,-102.2922808,21.88134563,2043
1084921-999-40,1,8,2022,1,8,10,10,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE GONZÁLEZ,PASEO DE LA ARBOLEDA,,-102.3253051,21.90969878,2044
1084921-999-41,1,8,2022,1,13,30,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,PRÓCERES DE LA ENSEÑANZA,JOSÉ TRINIDAD VELA SALAS,,-102.2372567,21.87201766,2045
1084921-999-42,1,8,2022,1,14,10,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074,2046
1084921-999-43,1,8,2022,1,14,40,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO MATAMOROS SUR,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.2994688,21.8774966,2047
1084921-999-44,1,8,2022,1,0,25,11,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CRISTÓBAL COLÓN,,-102.2949497,21.87867469,2048
1084921-999-45,1,8,2022,1,23,10,11,4,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,SIGLO XXI,,-102.2907731,21.84477635,2049
1084921-999-46,1,8,2022,1,16,30,12,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,BENJAMÍN MÉNDEZ,,-102.3086762,21.90489123,2050
1084921-999-47,1,8,2022,1,18,30,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,SAN COSME,,-102.30697109999998,21.90153026,2051
1084921-999-48,1,8,2022,1,23,26,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.25341999999999,21.89781022,2052
1084921-999-49,1,8,2022,1,0,20,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,16 DE SEPTIEMBRE,,-102.2918275,21.87914147,2053
1084921-999-5,1,8,2022,1,22,15,18,4,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,54,0,1,0,0,0,0,0,0,0,0,0,1,2,SALUD,SALUD,,-102.2421433,21.86930882,2054
1084921-999-50,1,8,2022,1,18,0,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2589047,21.89723705,2055
1084921-999-51,1,8,2022,1,21,30,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS CHÁVEZ,FRANCISCO ARMENGOL,,-102.2614935,21.93347503,2056
1084921-999-52,1,8,2022,1,2,30,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196740000002,21.91544366,2057
1084921-999-53,1,8,2022,1,4,30,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.3119172,21.87419072,2058
1084921-999-54,1,8,2022,1,5,0,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,SAUCE,CONVENCIÓN DE 1914 NORTE,,-102.298551,21.90049257,2059
1084921-999-55,1,8,2022,1,9,20,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,TECNOLÓGICO,,-102.2554292,21.87425432,2060
1084921-999-56,1,8,2022,1,21,30,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,LUIS GIL,,-102.2980406,21.93160846,2061
1084921-999-57,1,8,2022,1,0,35,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,NAZARIO ORTIZ GARZA,,-102.2707062,21.89942677,2062
1084921-999-58,1,8,2022,1,8,25,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,FELIPE SERRANO,MATÍAS A. DE LA MOTA,,-102.2680169,21.92627969,2063
1084921-999-59,1,8,2022,1,15,0,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,BOULEVARD A ZACATECAS,,-102.29483409999999,21.92545214,2064
1084921-999-6,1,8,2022,1,1,15,18,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,4,9,28,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA CONSTITUCION,SIGLO XXI,,-102.27873840000001,21.94154316,2065
1084921-999-60,1,8,2022,1,15,15,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,ARTÍCULO 14,,-102.28323359999999,21.93065566,2066
1084921-999-61,1,8,2022,1,20,30,15,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,AGUASCALIENTES SUR,,-102.29490240000001,21.85782178,2067
1084921-999-62,1,8,2022,1,21,0,15,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,FUNDICIÓN,,-102.3109813,21.89514077,2068
1084921-999-63,1,8,2022,1,14,30,16,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PROLONGACION HEROE INMORTAL,ENTRE AV. AJEDRECISTAS Y PASEO LOMAS DEL SUR,,-102.2584707,21.83749577,2069
1084921-999-64,1,8,2022,1,19,45,16,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MONTORO,,-102.2513074,21.88731862,2070
1084920-999-195,1,7,2022,1,5,45,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SAN FRANCISCO DE LOS VIVEROS,,-102.24826750000001,21.87957705,2071
1084921-999-66,1,8,2022,1,1,55,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL MIRAMÓN,ISAAC DÍAZ DE LEÓN,,-102.250793,21.85470065,2072
1084921-999-67,1,8,2022,1,2,0,17,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,CARLOS LÓPEZ MOCTEZUMA,PEDRO INFANTE,,-102.303883,21.84403553,2073
1084921-999-68,1,8,2022,1,7,0,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - ZACATECAS,,AGUASCALIENTES - ZACATECAS,-102.2903315,21.95099615,2074
1084921-999-69,1,8,2022,1,7,56,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,AGUSTÍN MEJÍA,,-102.2707011,21.90516388,2075
1084921-999-7,1,8,2022,1,9,28,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES SUR,PASEO DE LAS GARZAS,,-102.2869281,21.85933582,2076
1084921-999-70,1,8,2022,1,12,0,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS BERNAL,VALLADOLID,,-102.29757009999999,21.88958254,2077
1084921-999-71,1,8,2022,1,12,40,17,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,PASEO DE LAS GARZAS,,-102.2869281,21.85933582,2078
1084921-999-72,1,8,2022,1,16,45,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,74,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,AGUSTÍN MEJÍA,,-102.2707011,21.90516388,2079
1084921-999-73,1,8,2022,1,22,25,18,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,JUAN BAUTISTA LASALLE,,-102.2857856,21.91933831,2080
1084921-999-74,1,8,2022,1,14,15,19,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,JESÚS RIVERA FRANCO,,-102.289622,21.83956476,2081
1084921-999-75,1,8,2022,1,18,47,19,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,AMANECER,,-102.2671673,21.86013604,2082
